# This file contains 'Interaction Scores' generated by rec-YnH score function
DB(Read 1) \ AD(Read 2)	"ADRM1"	"AP2B1"	"ARL2"	"BCL2L2"	"BIK"	"BNIP3"	"BNIP3L"	"BRMS1"	"BTG1"	"CCL14"	"CCND2"	"CCND3"	"CDK4"	"CDK6"	"CDKN1A"	"CDKN2D"	"CEP55"	"CNOT7"	"CTBP1"	"DAPK1"	"DDX39A"	"DMRTB1"	"EIF4EBP2"	"EXOSC1"	"EXOSC5"	"FHL3"	"GAA"	"IGF2"	"IKZF1"	"IKZF5"	"KLF3"	"LSM2"	"LSM3"	"MME"	"MORF4L1"	"MRFAP1"	"MRFAP1L1"	"MTA1"	"NMI"	"OR10AG1"	"PCNA"	"PIAS1"	"PLEKHG7"	"PPID"	"PSMC1"	"PSMC2"	"PSMD2"	"PSMD5"	"QKI"	"RBBP4"	"RBBP8"	"RBFOX2"	"RBPMS"	"REEP2"	"RING1"	"RYBP"	"S100A1"	"S100B"	"S100P"	"SARNP"	"SH3GLB1"	"SH3GLB2"	"SNX32"	"STMN2"	"STX4"	"SUPT4H1"	"SUPT5H"	"TEX11"	"TOPBP1"	"TSG101"	"UBE2I"	"UCHL5"	"VAMP2"	"VAMP3"	"WDR7"	"lam"	"largeT"	"p53"
"STX4"	0.000000	0.000000	0.828245	0.000000	0.000000	0.000000	0.000000	0.602914	0.660074	0.000000	1.378528	0.577169	0.000000	0.000000	0.000000	1.024343	0.000000	2.523583	0.000000	1.874488	2.417633	1.972005	0.000000	0.000000	1.194187	1.430391	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.076907	0.000000	0.000000	0.000000	2.146862	1.568301	2.263055	0.000000	0.000000	0.868767	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.476837	0.000000	1.267496	0.000000	0.000000	3.567708	0.000000	0.000000	1.144815	3.104360	2.138502	0.000000	1.893104	4.972718	0.000000	3.204198	2.574492	0.000000	3.104360	0.000000	0.000000	0.000000	0.000000	0.000000	0.954783	0.000000	0.000000
"SUPT4H1"	0.000000	0.000000	0.333218	0.000000	0.000000	0.000000	0.000000	0.605413	0.979548	0.000000	0.000000	0.411003	1.103450	0.000000	0.481611	0.759458	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.250127	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.820311	0.286294	0.000000	0.375109	0.000000	0.352493	0.000000	0.000000	1.305570	0.000000	0.000000	0.000000	0.985007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.236411	0.000000	0.000000	0.000000	0.266502	1.826290	0.815634	0.305402	0.000000	0.000000	0.000000	3.210712	0.000000	0.000000	0.000000	0.000000	0.251846	0.000000	0.000000	0.000000	0.000000	0.296736	0.000000
"SUPT5H"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.124774	0.000000	0.000000	0.000000	1.695582	0.000000	0.000000	1.230240	2.512639	0.000000	2.202735	0.000000	0.000000	3.444127	0.000000	0.000000	2.427325	0.000000	1.192833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.817660	0.000000	2.282505	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.321719	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.071462	2.021974	2.817184	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.379378	0.000000	0.000000	3.128436	0.000000	3.090917	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"TEX11"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"TOPBP1"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.244632	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.739791	0.000000	0.000000	0.000000	0.000000	2.495480	0.000000	0.000000	0.000000	0.000000	0.000000	7.806951	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.205336	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.677730	0.000000
"TSG101"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.363039	1.439345	0.000000	0.000000	1.863957	0.000000	0.000000	0.000000	0.000000	0.000000	10.253637	0.000000	7.976160	0.000000	0.000000	6.742944	2.298313	0.000000	2.392571	0.950363	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.501154	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.342886	0.000000	0.000000	0.000000	4.241429	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.584588	0.000000	3.817800	0.000000	0.000000	0.000000	0.699456	0.000000	4.674417	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.827078	0.000000	0.000000
"UBE2I"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.511537	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.049618	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"UCHL5"	6.637144	0.000000	0.000000	0.000000	0.000000	0.000000	1.610147	0.000000	0.000000	0.000000	0.000000	0.442277	0.502575	0.000000	0.281748	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.899978	0.000000	0.000000	0.497834	0.000000	0.000000	0.000000	0.000000	2.028302	0.000000	0.000000	0.000000	0.695361	0.000000	0.000000	0.309068	0.000000	0.000000	0.000000	0.379877	0.000000	0.000000	0.400957	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.254389	0.869682	0.329530	0.318970	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.582169	0.000000
"VAMP2"	0.000000	0.000000	0.000000	0.000000	0.000000	0.899574	1.654325	0.841301	0.000000	0.000000	0.000000	0.248132	0.000000	0.000000	0.293535	0.479734	1.862307	0.000000	0.000000	1.601563	0.000000	1.080782	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.306486	0.000000	0.000000	0.000000	0.000000	1.669052	0.000000	1.963280	0.000000	0.000000	0.705156	0.000000	0.000000	0.000000	0.805913	0.000000	0.000000	1.080782	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.685520	2.362359	3.953952	0.786486	0.157712	0.000000	0.000000	0.000000	0.000000	5.161633	0.365698	0.000000	0.705156	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"VAMP3"	1.496403	0.000000	0.809591	0.000000	0.000000	1.303331	0.000000	0.879082	0.248170	0.000000	0.000000	0.000000	0.453917	0.380399	0.654486	0.416342	0.000000	0.000000	0.000000	0.000000	1.266077	0.960303	0.000000	0.000000	0.000000	0.630821	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.798680	0.000000	0.000000	0.363730	0.000000	0.849443	0.000000	0.360940	0.360940	0.397555	0.000000	0.000000	1.531787	0.547706	3.576317	0.000000	0.000000	0.000000	0.521250	0.000000	0.000000	0.000000	0.000000	0.000000	1.790300	1.071066	0.541362	0.000000	5.334207	0.166499	0.000000	0.617803	0.000000	0.000000	1.960803	0.243894	0.000000	0.000000	0.000000	0.000000	0.732555	0.000000
"WDR7"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"lam"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.536070	0.000000	0.000000	2.161678	1.117198	0.000000	1.344413	0.000000	0.538094	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.421879	0.760049	0.543151	0.000000	1.333439	0.000000	0.000000	0.411904	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.775316	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.278093	0.000000	0.000000	0.000000	0.164938	0.000000	0.931667	0.000000	0.346456	0.000000	0.000000	0.000000	1.215221	0.000000	1.333439	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"largeT"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.927957	0.353315	0.000000	0.000000	0.737494	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.294728	1.185880	0.000000	0.416777	0.000000	0.000000	0.000000	1.262987	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.652431	0.000000	0.000000	0.551891	0.000000	0.000000	0.993691	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.831697	0.000000	0.000000	0.000000	0.278932	0.000000	1.518044	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"p53"	0.000000	0.000000	0.282106	0.000000	0.000000	0.000000	0.000000	0.000000	0.403954	1.429319	0.000000	0.630368	0.000000	0.000000	0.000000	0.656191	0.000000	0.912169	0.000000	0.000000	1.143671	0.859203	0.000000	0.000000	1.482146	0.210838	0.000000	0.412188	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.402613	0.398646	1.066770	0.000000	0.000000	0.000000	0.000000	0.000000	0.315776	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.459013	0.670864	0.000000	0.000000	1.041416	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.546074	0.000000	0.000000	3.749530	0.212306	0.000000	0.000000	0.000000	0.177150	5.366037	0.000000
